PROVINCE_UID,PROVINCE_NAME,CCSUID,CCSNAME,CROPUID,CROP_NAME,FARMS_REPORTING,HECTARES
11,Prince Edward Island,1102018,"Crapaud, Part 1",97,Sugar beets,0,0
11,Prince Edward Island,1102018,"Crapaud, Part 1",100,Triticale,0,0
11,Prince Edward Island,1102018,"Crapaud, Part 1",103,Hemp,1,4
11,Prince Edward Island,1102018,"Crapaud, Part 1",106,Other field crops,0,0
11,Prince Edward Island,1102022,Kingston,1,Total area of field crops and hay,21,1485
11,Prince Edward Island,1102022,Kingston,4,"Wheat, total",1,
11,Prince Edward Island,1102022,Kingston,7,Spring wheat (excluding durum),0,0
11,Prince Edward Island,1102022,Kingston,10,Durum wheat,0,0
11,Prince Edward Island,1102022,Kingston,13,Winter wheat,1,
11,Prince Edward Island,1102022,Kingston,16,Oats,4,90
11,Prince Edward Island,1102022,Kingston,19,Barley,3,
11,Prince Edward Island,1102022,Kingston,22,Mixed grains,1,
11,Prince Edward Island,1102022,Kingston,25,"Corn, total",6,191
11,Prince Edward Island,1102022,Kingston,28,Corn for grain,1,162
11,Prince Edward Island,1102022,Kingston,31,Corn for silage,5,
11,Prince Edward Island,1102022,Kingston,34,"Rye, total",1,
11,Prince Edward Island,1102022,Kingston,37,Fall rye,1,
11,Prince Edward Island,1102022,Kingston,40,Spring rye,0,0
11,Prince Edward Island,1102022,Kingston,43,Canola (rapeseed),0,0
11,Prince Edward Island,1102022,Kingston,46,Soybeans,3,
11,Prince Edward Island,1102022,Kingston,49,Flaxseed,0,0
11,Prince Edward Island,1102022,Kingston,52,Dry field peas,0,0
11,Prince Edward Island,1102022,Kingston,55,Chick peas,0,0
11,Prince Edward Island,1102022,Kingston,58,Lentils,0,0
11,Prince Edward Island,1102022,Kingston,61,Faba beans,0,0
11,Prince Edward Island,1102022,Kingston,64,Dry white beans,0,0
11,Prince Edward Island,1102022,Kingston,67,Other dry beans,0,0
11,Prince Edward Island,1102022,Kingston,70,Alfalfa and alfalfa mixtures,3,259
11,Prince Edward Island,1102022,Kingston,73,All other tame hay and fodder crops,16,442
11,Prince Edward Island,1102022,Kingston,76,Forage seed to be harvested for seed,0,0
11,Prince Edward Island,1102022,Kingston,79,Potatoes,3,
11,Prince Edward Island,1102022,Kingston,82,Mustard seed,0,0
11,Prince Edward Island,1102022,Kingston,85,Sunflower seed,0,0
11,Prince Edward Island,1102022,Kingston,88,Canary seed,0,0
11,Prince Edward Island,1102022,Kingston,91,Ginseng,0,0
11,Prince Edward Island,1102022,Kingston,94,Buckwheat,0,0
11,Prince Edward Island,1102022,Kingston,97,Sugar beets,0,0
11,Prince Edward Island,1102022,Kingston,100,Triticale,0,0
11,Prince Edward Island,1102022,Kingston,103,Hemp,1,4
11,Prince Edward Island,1102022,Kingston,106,Other field crops,0,0
11,Prince Edward Island,1102040,Miltonvale Park,1,Total area of field crops and hay,21,1861
11,Prince Edward Island,1102040,Miltonvale Park,4,"Wheat, total",1,
11,Prince Edward Island,1102040,Miltonvale Park,7,Spring wheat (excluding durum),1,
11,Prince Edward Island,1102040,Miltonvale Park,10,Durum wheat,0,0
11,Prince Edward Island,1102040,Miltonvale Park,13,Winter wheat,1,
11,Prince Edward Island,1102040,Miltonvale Park,16,Oats,5,74
11,Prince Edward Island,1102040,Miltonvale Park,19,Barley,11,312
11,Prince Edward Island,1102040,Miltonvale Park,22,Mixed grains,3,52
11,Prince Edward Island,1102040,Miltonvale Park,25,"Corn, total",4,
11,Prince Edward Island,1102040,Miltonvale Park,28,Corn for grain,1,
11,Prince Edward Island,1102040,Miltonvale Park,31,Corn for silage,4,
11,Prince Edward Island,1102040,Miltonvale Park,34,"Rye, total",2,
11,Prince Edward Island,1102040,Miltonvale Park,37,Fall rye,2,
11,Prince Edward Island,1102040,Miltonvale Park,40,Spring rye,0,0
11,Prince Edward Island,1102040,Miltonvale Park,43,Canola (rapeseed),0,0
11,Prince Edward Island,1102040,Miltonvale Park,46,Soybeans,3,
11,Prince Edward Island,1102040,Miltonvale Park,49,Flaxseed,0,0
11,Prince Edward Island,1102040,Miltonvale Park,52,Dry field peas,1,
11,Prince Edward Island,1102040,Miltonvale Park,55,Chick peas,0,0
11,Prince Edward Island,1102040,Miltonvale Park,58,Lentils,0,0
11,Prince Edward Island,1102040,Miltonvale Park,61,Faba beans,0,0
11,Prince Edward Island,1102040,Miltonvale Park,64,Dry white beans,0,0
11,Prince Edward Island,1102040,Miltonvale Park,67,Other dry beans,0,0
11,Prince Edward Island,1102040,Miltonvale Park,70,Alfalfa and alfalfa mixtures,8,265
11,Prince Edward Island,1102040,Miltonvale Park,73,All other tame hay and fodder crops,18,690
11,Prince Edward Island,1102040,Miltonvale Park,76,Forage seed to be harvested for seed,0,0
11,Prince Edward Island,1102040,Miltonvale Park,79,Potatoes,0,0
11,Prince Edward Island,1102040,Miltonvale Park,82,Mustard seed,0,0
11,Prince Edward Island,1102040,Miltonvale Park,85,Sunflower seed,0,0
11,Prince Edward Island,1102040,Miltonvale Park,88,Canary seed,0,0
11,Prince Edward Island,1102040,Miltonvale Park,91,Ginseng,0,0
11,Prince Edward Island,1102040,Miltonvale Park,94,Buckwheat,0,0
11,Prince Edward Island,1102040,Miltonvale Park,97,Sugar beets,0,0
11,Prince Edward Island,1102040,Miltonvale Park,100,Triticale,0,0
11,Prince Edward Island,1102040,Miltonvale Park,103,Hemp,0,0
11,Prince Edward Island,1102040,Miltonvale Park,106,Other field crops,0,0
11,Prince Edward Island,1102045,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico",1,Total area of field crops and hay,7,1414
11,Prince Edward Island,1102045,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico",4,"Wheat, total",4,320
11,Prince Edward Island,1102045,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico",7,Spring wheat (excluding durum),3,198
11,Prince Edward Island,1102045,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico",10,Durum wheat,0,0
11,Prince Edward Island,1102045,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico",13,Winter wheat,1,
11,Prince Edward Island,1102045,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico",16,Oats,1,
11,Prince Edward Island,1102045,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico",19,Barley,4,299
11,Prince Edward Island,1102045,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico",22,Mixed grains,1,29
11,Prince Edward Island,1102045,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico",25,"Corn, total",1,
11,Prince Edward Island,1102045,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico",28,Corn for grain,1,
11,Prince Edward Island,1102045,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico",31,Corn for silage,0,0
11,Prince Edward Island,1102045,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico",34,"Rye, total",0,0
11,Prince Edward Island,1102045,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico",37,Fall rye,0,0
11,Prince Edward Island,1102045,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico",40,Spring rye,0,0
11,Prince Edward Island,1102045,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico",43,Canola (rapeseed),0,0
11,Prince Edward Island,1102045,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico",46,Soybeans,4,441
11,Prince Edward Island,1102045,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico",49,Flaxseed,0,0
11,Prince Edward Island,1102045,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico",52,Dry field peas,0,0
11,Prince Edward Island,1102045,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico",55,Chick peas,0,0
11,Prince Edward Island,1102045,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico",58,Lentils,0,0
11,Prince Edward Island,1102045,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico",61,Faba beans,0,0
11,Prince Edward Island,1102045,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico",64,Dry white beans,0,0
11,Prince Edward Island,1102045,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico",67,Other dry beans,0,0
11,Prince Edward Island,1102045,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico",70,Alfalfa and alfalfa mixtures,2,
11,Prince Edward Island,1102045,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico",73,All other tame hay and fodder crops,2,149
11,Prince Edward Island,1102045,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico",76,Forage seed to be harvested for seed,1,
11,Prince Edward Island,1102045,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico",79,Potatoes,1,
11,Prince Edward Island,1102045,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico",82,Mustard seed,0,0
11,Prince Edward Island,1102045,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico",85,Sunflower seed,0,0
11,Prince Edward Island,1102045,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico",88,Canary seed,0,0
11,Prince Edward Island,1102045,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico",91,Ginseng,0,0
11,Prince Edward Island,1102045,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico",94,Buckwheat,0,0
11,Prince Edward Island,1102045,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico",97,Sugar beets,0,0
11,Prince Edward Island,1102045,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico",100,Triticale,0,0
11,Prince Edward Island,1102045,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico",103,Hemp,0,0
11,Prince Edward Island,1102045,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico",106,Other field crops,0,0
11,Prince Edward Island,1102055,Brackley,1,Total area of field crops and hay,13,1801
11,Prince Edward Island,1102055,Brackley,4,"Wheat, total",4,
11,Prince Edward Island,1102055,Brackley,7,Spring wheat (excluding durum),3,
11,Prince Edward Island,1102055,Brackley,10,Durum wheat,0,0
11,Prince Edward Island,1102055,Brackley,13,Winter wheat,1,
11,Prince Edward Island,1102055,Brackley,16,Oats,4,76
11,Prince Edward Island,1102055,Brackley,19,Barley,4,338
11,Prince Edward Island,1102055,Brackley,22,Mixed grains,1,
11,Prince Edward Island,1102055,Brackley,25,"Corn, total",2,
11,Prince Edward Island,1102055,Brackley,28,Corn for grain,1,
11,Prince Edward Island,1102055,Brackley,31,Corn for silage,2,49
11,Prince Edward Island,1102055,Brackley,34,"Rye, total",0,0
11,Prince Edward Island,1102055,Brackley,37,Fall rye,0,0
11,Prince Edward Island,1102055,Brackley,40,Spring rye,0,0
11,Prince Edward Island,1102055,Brackley,43,Canola (rapeseed),0,0
11,Prince Edward Island,1102055,Brackley,46,Soybeans,4,353
11,Prince Edward Island,1102055,Brackley,49,Flaxseed,0,0
11,Prince Edward Island,1102055,Brackley,52,Dry field peas,0,0
11,Prince Edward Island,1102055,Brackley,55,Chick peas,0,0
11,Prince Edward Island,1102055,Brackley,58,Lentils,0,0
11,Prince Edward Island,1102055,Brackley,61,Faba beans,0,0
11,Prince Edward Island,1102055,Brackley,64,Dry white beans,0,0
11,Prince Edward Island,1102055,Brackley,67,Other dry beans,0,0
11,Prince Edward Island,1102055,Brackley,70,Alfalfa and alfalfa mixtures,1,
11,Prince Edward Island,1102055,Brackley,73,All other tame hay and fodder crops,11,457
11,Prince Edward Island,1102055,Brackley,76,Forage seed to be harvested for seed,1,
11,Prince Edward Island,1102055,Brackley,79,Potatoes,4,254
11,Prince Edward Island,1102055,Brackley,82,Mustard seed,0,0
11,Prince Edward Island,1102055,Brackley,85,Sunflower seed,0,0
11,Prince Edward Island,1102055,Brackley,88,Canary seed,0,0
11,Prince Edward Island,1102055,Brackley,91,Ginseng,0,0
11,Prince Edward Island,1102055,Brackley,94,Buckwheat,0,0
11,Prince Edward Island,1102055,Brackley,97,Sugar beets,0,0
11,Prince Edward Island,1102055,Brackley,100,Triticale,0,0
11,Prince Edward Island,1102055,Brackley,103,Hemp,0,0
11,Prince Edward Island,1102055,Brackley,106,Other field crops,0,0
11,Prince Edward Island,1102064,"East River, Part 1",1,Total area of field crops and hay,41,3265
11,Prince Edward Island,1102064,"East River, Part 1",4,"Wheat, total",8,535
11,Prince Edward Island,1102064,"East River, Part 1",7,Spring wheat (excluding durum),6,
11,Prince Edward Island,1102064,"East River, Part 1",10,Durum wheat,0,0
11,Prince Edward Island,1102064,"East River, Part 1",13,Winter wheat,4,348
11,Prince Edward Island,1102064,"East River, Part 1",16,Oats,8,
11,Prince Edward Island,1102064,"East River, Part 1",19,Barley,16,563
11,Prince Edward Island,1102064,"East River, Part 1",22,Mixed grains,4,
11,Prince Edward Island,1102064,"East River, Part 1",25,"Corn, total",5,348
11,Prince Edward Island,1102064,"East River, Part 1",28,Corn for grain,3,280
11,Prince Edward Island,1102064,"East River, Part 1",31,Corn for silage,3,
11,Prince Edward Island,1102064,"East River, Part 1",34,"Rye, total",0,0
11,Prince Edward Island,1102064,"East River, Part 1",37,Fall rye,0,0
11,Prince Edward Island,1102064,"East River, Part 1",40,Spring rye,0,0
11,Prince Edward Island,1102064,"East River, Part 1",43,Canola (rapeseed),0,0
11,Prince Edward Island,1102064,"East River, Part 1",46,Soybeans,5,
11,Prince Edward Island,1102064,"East River, Part 1",49,Flaxseed,0,0
11,Prince Edward Island,1102064,"East River, Part 1",52,Dry field peas,1,
11,Prince Edward Island,1102064,"East River, Part 1",55,Chick peas,0,0
11,Prince Edward Island,1102064,"East River, Part 1",58,Lentils,0,0
11,Prince Edward Island,1102064,"East River, Part 1",61,Faba beans,0,0
11,Prince Edward Island,1102064,"East River, Part 1",64,Dry white beans,0,0
11,Prince Edward Island,1102064,"East River, Part 1",67,Other dry beans,0,0
11,Prince Edward Island,1102064,"East River, Part 1",70,Alfalfa and alfalfa mixtures,6,
11,Prince Edward Island,1102064,"East River, Part 1",73,All other tame hay and fodder crops,32,1149
11,Prince Edward Island,1102064,"East River, Part 1",76,Forage seed to be harvested for seed,2,16
11,Prince Edward Island,1102064,"East River, Part 1",79,Potatoes,5,
11,Prince Edward Island,1102064,"East River, Part 1",82,Mustard seed,0,0
11,Prince Edward Island,1102064,"East River, Part 1",85,Sunflower seed,0,0
11,Prince Edward Island,1102064,"East River, Part 1",88,Canary seed,0,0
11,Prince Edward Island,1102064,"East River, Part 1",91,Ginseng,0,0
11,Prince Edward Island,1102064,"East River, Part 1",94,Buckwheat,0,0
11,Prince Edward Island,1102064,"East River, Part 1",97,Sugar beets,0,0
11,Prince Edward Island,1102064,"East River, Part 1",100,Triticale,0,0
11,Prince Edward Island,1102064,"East River, Part 1",103,Hemp,0,0
11,Prince Edward Island,1102064,"East River, Part 1",106,Other field crops,0,0
11,Prince Edward Island,1102067,North Shore,1,Total area of field crops and hay,28,3561
11,Prince Edward Island,1102067,North Shore,4,"Wheat, total",3,559
11,Prince Edward Island,1102067,North Shore,7,Spring wheat (excluding durum),2,325
11,Prince Edward Island,1102067,North Shore,10,Durum wheat,0,0
11,Prince Edward Island,1102067,North Shore,13,Winter wheat,3,234
11,Prince Edward Island,1102067,North Shore,16,Oats,1,
11,Prince Edward Island,1102067,North Shore,19,Barley,5,160
11,Prince Edward Island,1102067,North Shore,22,Mixed grains,2,15
11,Prince Edward Island,1102067,North Shore,25,"Corn, total",9,506
11,Prince Edward Island,1102067,North Shore,28,Corn for grain,3,352
11,Prince Edward Island,1102067,North Shore,31,Corn for silage,6,154
11,Prince Edward Island,1102067,North Shore,34,"Rye, total",1,
11,Prince Edward Island,1102067,North Shore,37,Fall rye,1,
11,Prince Edward Island,1102067,North Shore,40,Spring rye,0,0
11,Prince Edward Island,1102067,North Shore,43,Canola (rapeseed),0,0
11,Prince Edward Island,1102067,North Shore,46,Soybeans,5,698
11,Prince Edward Island,1102067,North Shore,49,Flaxseed,0,0
11,Prince Edward Island,1102067,North Shore,52,Dry field peas,0,0
11,Prince Edward Island,1102067,North Shore,55,Chick peas,0,0
11,Prince Edward Island,1102067,North Shore,58,Lentils,0,0
11,Prince Edward Island,1102067,North Shore,61,Faba beans,0,0
11,Prince Edward Island,1102067,North Shore,64,Dry white beans,0,0
11,Prince Edward Island,1102067,North Shore,67,Other dry beans,0,0
11,Prince Edward Island,1102067,North Shore,70,Alfalfa and alfalfa mixtures,13,520
11,Prince Edward Island,1102067,North Shore,73,All other tame hay and fodder crops,21,673
11,Prince Edward Island,1102067,North Shore,76,Forage seed to be harvested for seed,0,0
11,Prince Edward Island,1102067,North Shore,79,Potatoes,3,417
11,Prince Edward Island,1102067,North Shore,82,Mustard seed,1,
11,Prince Edward Island,1102067,North Shore,85,Sunflower seed,0,0
11,Prince Edward Island,1102067,North Shore,88,Canary seed,0,0
11,Prince Edward Island,1102067,North Shore,91,Ginseng,0,0
11,Prince Edward Island,1102067,North Shore,94,Buckwheat,1,
11,Prince Edward Island,1102067,North Shore,97,Sugar beets,0,0
11,Prince Edward Island,1102067,North Shore,100,Triticale,0,0
11,Prince Edward Island,1102067,North Shore,103,Hemp,0,0
11,Prince Edward Island,1102067,North Shore,106,Other field crops,0,0
11,Prince Edward Island,1102068,West River,1,Total area of field crops and hay,45,3861
11,Prince Edward Island,1102068,West River,4,"Wheat, total",6,
11,Prince Edward Island,1102068,West River,7,Spring wheat (excluding durum),3,
11,Prince Edward Island,1102068,West River,10,Durum wheat,0,0
11,Prince Edward Island,1102068,West River,13,Winter wheat,4,
11,Prince Edward Island,1102068,West River,16,Oats,9,
11,Prince Edward Island,1102068,West River,19,Barley,17,703
11,Prince Edward Island,1102068,West River,22,Mixed grains,3,
11,Prince Edward Island,1102068,West River,25,"Corn, total",7,
11,Prince Edward Island,1102068,West River,28,Corn for grain,3,
11,Prince Edward Island,1102068,West River,31,Corn for silage,7,185
11,Prince Edward Island,1102068,West River,34,"Rye, total",4,
11,Prince Edward Island,1102068,West River,37,Fall rye,4,
11,Prince Edward Island,1102068,West River,40,Spring rye,0,0
11,Prince Edward Island,1102068,West River,43,Canola (rapeseed),0,0
11,Prince Edward Island,1102068,West River,46,Soybeans,9,482
